id,int_id
100024853718,24832
100002119298,13889
600003105891,42958
100002119295,52539
100029281224,49281
100029281227,60534
100029281221,15913
100000027279,4280
100029281223,13762
100029281222,14687
100026231496,46234
600000202890,13128
100029009835,52134
100023632846,55559
100000085486,15079
100000085482,46408
600002046563,9352
100023622823,6747
100000022768,39319
100023620098,986
600004791541,55171
100024937685,49482
100028023083,15263
600001195418,46021
100025763908,27239
600003994472,51879
100024543573,30622
600003848830,21386
600002401653,6344
100029459594,11903
100028074453,15876
100027029342,3209
600004101685,9663
100027029349,25787
100028950444,55380
600001041079,58207
100023003139,51313
600003490449,58518
100000583957,29933
100000583956,17218
100023003135,25387
100028302979,50486
100000583951,8803
600004857742,31144
100000570502,59723
100000574882,20249
100026824216,50773
100024030302,18846
100025370504,48932
100024030307,44911
100026377726,57795
100000576883,16012
100000579175,45813
600004664121,53106
100029226290,39208
100024701898,50725
100023185832,29972
100023185830,12956
100000402221,6408
100023900209,20015
100000432782,11700
100000562661,39656
600002467626,13490
100025830646,33083
100025830649,50118
100022919887,48280
100000578287,44838
100023900200,4366
100001554526,26561
100001554525,3998
100026375371,40975
100027222053,4437
600003346270,14732
100026820120,30664
100026639291,30659
100029397798,44397
100027133049,36726
100023187452,32108
100023799535,55843
100000580420,33314
100000580421,34522
100022978968,22696
100028047023,32222
600000282470,1147
600003520153,18399
100024537032,29697
100029075127,51490
600004238793,30811
100023475523,26903
100023631713,23013
100023475526,18814
100024733246,27216
100028586441,35598
100001323576,26559
600003287284,12243
600003564298,24719
600003287286,57608
100001554295,48845
600000942899,843
600003701544,21072
100022918948,8531
100027306044,13385
100025383595,54702
100026619150,25769
600003564297,32022
100028370488,42574
100025549687,6199
100016182719,50638
600004470018,35095
600003135532,18695
100022803340,37229
600003135531,10787
100025549689,26962
100024695452,11499
600002320329,8146
100024259878,11199
600000761362,26166
600001403904,11919
100024344453,34595
100026629789,44339
100028404557,16475
600003349147,28945
600001585123,18369
100028404553,178
100028404551,59295
100028800558,32252
600001013625,20758
600001013622,5441
600001013621,9335
100028404558,36760
100028767806,19252
100023587217,1316
100024837199,6789
100024266378,54094
100023772538,22414
100023772539,31237
100024837194,19133
600002757217,38348
100023587219,45883
100023772533,36654
100023772531,49171
100022996494,59154
600003141254,36848
100000575861,49696
100028999364,20737
100026488724,27892
600004039805,15047
100026488723,58392
100026261951,1054
100028286624,35862
100002568216,22040
600002246750,8424
600002246753,29547
100028053074,17363
100028053076,21274
100028053077,38262
100024208118,20028
600002645456,9942
100024208114,5583
100028609684,22836
100023476879,14224
100028053078,41006
100024208113,37277
100024208112,45906
600001735204,26475
100024869737,6790
100024869732,25136
100024937688,57442
600002406969,60279
600004657470,57640
100025761417,59235
600000969940,51837
600000969943,3578
600000969942,27968
100025303553,25453
600003549829,44140
600002406962,21359
100022892390,58862
100028410936,55964
100028848837,56554
600004022657,23505
100023634870,74
100029294066,46316
600003042103,55734
100023268982,7034
100025805763,43136
600000201707,21323
100024848676,48028
100024462105,38507
100024346491,41227
600001545323,56907
100024382952,54098
100000420711,8481
100023256398,19700
100000420715,38412
100000420714,27420
100000420716,29314
100000420719,38107
100023256392,25078
100023256391,4348
100023256390,41185
100024083934,22095
100023256396,57056
100023256395,17255
100023587508,57070
600002685530,19602
100028129232,16461
100029390328,40739
100029005183,199
100024382957,45245
100024556971,14870
100027164749,55932
600004732880,60622
100023587805,43372
100001321942,30545
100000077106,25334
100000496831,13559
100026168371,750
100000496832,56364
100026168374,54997
100000077109,23539
100000496837,42061
600003937472,17470
100024544129,44925
100024265555,16685
100027760957,795
100027760956,43176
100027760955,11574
600004318938,11384
600004328727,19919
100025647542,23659
600002981283,21968
100026489459,20072
100023809217,30908
100028991951,6001
100002570269,24171
600001529578,18677
100025631160,13982
600001529576,27674
100000019151,41125
600001529573,22571
600001529572,1485
600003518514,19615
100023048241,55816
100026795738,27899
600003895765,28958
100024426786,10630
100001277082,8212
100029088250,57226
100026489181,14910
100001277088,933
100026489182,44959
100028210995,44369
100023806930,4362
100023806931,13942
100015145525,4621
100023256937,40591
100023256936,49743
600003282393,12877
100023256934,51640
100023380409,659
100028564296,1438
100022954575,21448
100025991869,2259
600002485905,10775
100000497128,18443
100022954570,10575
100023025062,44234
100000415394,56362
100023962692,88
100001285747,17223
100000415391,25345
100000415393,34514
600000461705,48460
600004674126,19017
600004878652,6974
100026710613,30966
100023765333,24235
100026104950,57464
100026104951,35825
100022963537,16334
100028192956,21594
100028192953,4460
100025668117,16123
600000742287,54221
100025580272,20934
100025580273,57134
100029466578,25546
100025580278,4704
100002569996,52246
100025370192,17313
100025370193,18874
100022937462,29037
100000041912,56649
100026620014,18584
600000063317,48157
100023216211,10301
100023765483,8562
100023765480,59474
100028453185,48719
100026343272,40366
100028453181,3863
100028823616,18024
600003573255,47269
600003650955,2423
100024452594,58918
100025370228,24556
100023765476,56432
100027305550,5356
100025370222,30943
100025370223,59224
100024133887,54963
100025370226,41554
100000036410,16002
100022776241,14500
100026440837,26079
600001094888,10194
600000856554,25875
100015106731,53744
100023600172,33020
100027655503,39169
100027655504,35574
100026866773,23077
100026866775,24867
100024338892,28122
100026824293,52675
100023277474,25392
600003805280,10506
600002926617,58510
100024290412,2536
600001168033,15629
600000362856,53324
600000362857,5429
100024516497,51385
600001718492,29847
600001718493,7229
600004853099,27401
100026573615,17014
600000063313,42915
100023525108,32116
600004562455,38388
100024516498,48335
100024261669,19120
600001323821,17739
100024563860,52320
100001316252,41461
100023432638,49419
600001800933,2080
600002047967,47863
100024101594,25712
100001299310,43332
100001299316,6712
100022840548,7937
100023404636,33014
100000032910,38717
600004460632,30816
100026488871,53249
600000811177,59936
600000811178,52150
100023767229,41208
100024982316,53819
600000528100,49604
100023015127,10032
600000122403,47835
100000044060,25331
100026967093,34656
100002221300,30548
600004006882,9660
600004006883,45776
600004006884,25921
100024255565,1636
600003613155,5474
600003613154,5750
100025790602,33732
600000850861,5437
600004895795,46102
100015144973,49135
100028508064,181
100022894491,33954
100028508060,57211
100028508061,10159
100028508062,36184
600003889571,45433
100026613144,37030
600004664253,19015
600003889578,25000
100028804622,20129
100025424487,6801
600003356582,53960
100000420735,57662
100023198386,59764
600003277633,15360
600003277630,8747
600003277631,57283
100029486323,4194
100029486322,39215
100029486321,19559
100028419093,24913
100028419094,14342
100029486326,28240
100028419096,36762
100028419097,11287
100029486328,14693
600004164151,19336
100027179965,28185
100001278362,3663
100026381714,25161
100001326217,58296
600000141000,2651
600003758064,30802
600002173207,20771
100023624686,52280
100025509867,17610
100024218530,40925
600003850276,42011
100023479137,17272
100000102889,7896
100023201753,53176
100025452121,45928
100025452122,28156
100000566501,6412
600001208129,36224
100000566504,52523
600001208120,14390
600003322090,49647
100024567268,37901
100020116223,22045
100023960780,28106
100023451520,45208
100023034640,39386
100016182458,54035
600001140658,56286
600001788585,7540
600003989910,6958
600001140654,37730
600001140656,14999
600001140652,26777
600004265359,44160
600004556738,25614
100028196660,13405
600004523115,58260
100029568730,19560
600000636030,7214
100020529342,7325
100025356425,48351
100023665761,12691
100023665762,49763
100023665763,39718
100001319885,27137
100023665769,35767
100029250027,56263
600004483957,17480
100024296241,44292
100022892007,31496
100001315134,6119
600003373109,34759
100027760568,8061
100026852703,39788
100025977152,53237
100026104979,2262
100025792595,27875
100028052959,19217
600000805543,49032
100023361325,34273
100023693926,19105
100028297720,34989
100026687972,20379
600003051372,37454
100023709691,4658
100023531991,45881
100023531990,13926
100026934679,32802
600001335918,59945
100000100489,2134
100025710454,34037
100029009982,36198
100029009983,38004
600003688611,16257
100000100484,8475
100028195810,17374
600003270620,55145
100026216118,751
100025710451,34341
100023364667,55826
100023589984,20622
100026508544,22470
100025258632,48346
100026508542,47138
100023361491,27471
600004796610,25618
600000050538,21639
100023361494,54053
100027138702,39796
600000776107,54222
600003599456,39276
100024495316,34020
600003659797,17465
100026934673,28496
100020141698,16928
100000561999,1256
600002226884,42645
600004855027,59400
100000561991,10000
100000404174,30839
100024909276,3450
100023871037,54674
600003575941,9379
100001373970,17520
100001373973,12322
100025436741,55610
100022942686,35158
100023036534,10297
600003718074,26496
100023028720,37847
100029293589,56879
100028918322,10170
100028918323,17698
600004462288,25927
100028333391,3246
100023958574,14240
100023031070,15128
600004469731,22908
100022992006,32999
100001302232,617
600003654462,59990
600002425267,18983
100024447108,20650
100026605985,31595
100023332077,43651
100023332075,7658
100027469021,41913
100028742963,30127
100024247445,51032
100029368850,21313
100024247441,13000
600003650546,22600
100023654360,40606
600003973741,25915
100000576974,9417
100026855163,5032
100016073630,39
600004529889,54274
100027654928,33125
600003029298,45082
600004529880,7278
100028735611,49575
100025489699,42183
600004529884,43591
100026532911,51419
100028346252,18003
100002567048,29948
100028322098,27295
600003992152,25601
100028322093,46285
100026979221,30980
600003263147,19318
100028803535,18023
100024867977,38208
100028398037,25218
100023441105,23000
100023441106,17866
600004431250,7884
100023441109,25687
600004398200,8764
100029275869,37406
600003424329,38365
100028542165,13417
100023889963,46184
600002380689,51858
100023889961,53481
100013212590,13892
100026823284,16432
100023589326,55248
100023631552,27180
100023631553,24226
100029274407,16502
100023701081,46484
100000567949,59722
100025848663,23991
100029274408,19259
100023032524,18185
100023616168,15461
100001148612,35712
100001148613,48837
100001148615,57989
100001148617,30235
600001282429,16530
100001148619,50015
600004380637,25312
100024966271,1950
100026077286,10372
100024966273,16114
100024966272,7098
600000308425,60239
100028165056,48712
100023466406,50360
600002178545,19596
100023615779,33021
100027350182,36442
100029217049,18029
100023984058,2213
100029294068,45034
100026312937,3185
100026739620,47145
100023597091,38789
100024443684,60125
600003424325,28298
600003139648,28290
100029294064,3884
100024443680,25124
100024443681,1937
100025762456,10947
100025762455,5006
100023856545,53477
100025299365,9210
100000573440,38738
100029479128,53016
600004610999,6679
100029381113,13768
100026933894,12770
100026933897,26094
100026933898,3818
100002567326,57997
100029465044,20746
100024378623,16390
100022729349,7019
100028589883,40111
100027743621,40394
100027743626,13721
100027743627,42554
100028589887,4174
600003935637,32915
600003889965,12888
600003889964,6369
600003889967,26501
600003889966,31724
100000567476,4302
600003889960,49968
600003889963,14745
600003889962,21076
100028627879,55372
100026733950,4424
100028998215,37096
600001174497,32585
100025347812,13674
100025687973,58375
100028999934,29506
100025710659,56784
600004437366,29895
100023374932,40895
100000496416,4299
100023627087,7676
100000561877,40837
100026605651,2874
600002498039,36530
100000561870,33613
100028504299,16184
100024868453,56176
600003467111,29568
600001015468,231
100027673406,59879
100023691991,38475
100027064843,50777
100027478887,12785
100001308632,27136
100027673401,3223
600003993355,6371
100013907922,40865
600003993350,45438
600003840217,9654
100027370297,37963
100027370291,7159
600000310222,59617
600003274414,59368
100027370299,10977
100023033698,32105
600003278653,25294
600004022843,55746
100023360994,26592
600000310220,5105
600003513058,7566
100024045179,33040
600004646110,44474
100027731856,41296
100025985700,58095
100000016246,56351
100025662243,57454
100000016244,35106
100001275031,19956
100001278006,35136
100000563202,12633
100000563205,30230
100001278002,34530
600000117887,38017
100023587115,35756
100023587110,10048
600000858003,38316
100026153080,29734
600003393381,33251
100024571526,20654
100024571521,13015
100027508376,12465
100024539109,3764
100022854047,56110
100028340590,60511
600003758102,38682
100022898086,34554
100022898082,41792
100024287876,44919
100022898080,24493
600004611547,45446
600000759688,12204
600000685906,23770
600000685904,39861
100028508133,59301
100001282511,56372
100001282512,16911
600003520374,33253
100028136421,37070
100028136420,55046
100028136423,31934
100023800169,3424
600003273737,13819
100000398045,4293
100028842772,2945
600002433523,11069
600004225172,22616
100001553942,32087
100029505890,50517
600002787067,17454
100028785567,24644
600004305264,48516
100024276268,16388
100024276269,29688
100028129748,49552
600004269580,35090
600001041308,29233
100026631959,57159
100023246979,48868
100026631957,52064
600003893749,47272
100000496323,53135
100028504749,44065
100028504748,21906
600002619310,20491
600003567682,24129
100001270236,2154
600003567680,44781
100027176985,17034
600004556840,587
100023201708,33966
600004762020,45793
100001284586,11716
100000496322,26547
600002629088,57276
100000562159,2144
100028404544,50179
100002564003,57345
100022921791,47665
600001546342,46655
600004659520,9971
100000562154,23552
600000050146,9322
100024209554,3747
100024209555,48633
600004759751,45451
100024209550,24534
100000585360,38417
100023959122,52291
100026966102,7445
100022892629,37233
600004448621,53980
100000584914,25650
100026632425,5341
100029015797,9589
100025932840,22142
100025302181,56471
600003769996,44786
600004175959,35089
100000400004,35992
100022761751,11445
600003097187,10489
100023987637,45894
100013202780,51945
100023987635,53484
600004782389,20808
600002433389,6930
100029011493,59311
100028373921,18316
100027010341,57484
600001119713,28597
600003413585,886
600002628686,14408
100023868806,31839
100023446369,665
100023591236,16651
600002403531,5141
100024220664,26030
100023978235,58049
100023671319,18208
100023047974,35749
100000028940,12909
100000028941,18737
100022754840,28717
100000028945,52815
100000028946,1231
100000028947,4281
100029247645,32563
100026740866,46855
600002457384,3306
100000024610,16586
100000024611,10532
600000025169,44403
100028561684,53601
100025668136,25148
100028404540,24048
600004876633,17788
100000580321,37501
600004665321,36276
100024702992,2544
100024347601,44294
100024702996,4078
600000613252,14376
100000497247,50312
100029463074,53015
600004750576,292
600002916977,7555
100024577496,47398
100029618041,29819
100001148536,20562
600001212923,31677
100000074881,20818
600001040267,15320
600001040266,53033
600004629158,18115
100023618290,21797
100023653179,7679
600003773633,20788
100023681699,47998
100025347507,28150
600003600981,23816
100023196555,56
100028510502,17687
100022885213,56700
100028685487,6880
100024937320,21209
600002918534,28933
100026781015,26089
600002780243,59361
100000075038,34795
100028025903,9857
100029255748,23755
100000584008,19042
100000584009,3656
100028025906,21584
100001285353,17516
100026668169,445
100029255740,35333
100027586364,18611
100023688608,26006
100000584003,42709
600004856628,43863
100000009519,17490
100000085527,53121
600000689469,55099
600003678416,19908
100022744767,33344
100029361682,33816
100023590183,48303
100028370234,48999
100023362888,41497
100027602378,30377
600001139890,60556
600004942635,15682
600003737845,46983
600003737842,25299
100000580588,48833
100000580013,50315
100013210858,21139
100027394772,50156
100000400164,35993
100000587672,37806
600001120010,1158
100028136166,52393
100029280025,25244
100029074547,27952
100028519987,33155
100028026149,38588
100024446089,50719
100028518755,14056
100028519986,50821
600002360465,36234
100027372724,56822
100023627239,15767
600000968933,58477
100023626184,36360
600003403951,31120
100023626181,22716
100026318996,44631
100026318999,21851
100023474088,14529
600000114512,25253
600000114513,44406
600000114511,22858
600000024784,51498
100000075382,36895
100000075383,43869
100000587580,5222
100000497636,52226
600002049113,5729
100025550438,43431
100025830564,743
100001149882,27755
100001284007,2761
100001284000,27761
100025830561,4709
600002165343,27064
100029226207,53620
100027174215,54736
100027691490,6551
100022728829,49721
100024227479,53490
100027691493,46875
600000065427,27340
600000065426,6902
100029414953,54210
100027691492,58972
600002743202,1180
100001149887,49699
100028097183,23401
100023037110,39060
100028097188,21586
600004761838,24144
100023629154,10899
100026779350,50771
100026038887,5016
600002734402,256
600004288532,57631
100028995353,55979
100002566099,14189
100025322132,49814
100023351398,43654
100025322139,52635
100022730879,12014
100023351397,47974
600004674496,19928
100028098983,2612
100023351392,14522
100028874925,41333
100002117255,28365
600000635995,48163
100002117250,16313
100016182697,36327
600001651812,30766
100016182692,12942
100027496559,58682
100023246985,59160
100001553837,54621
100000011265,43595
600003689108,45428
600000321453,41059
100023216233,55237
100024214398,4670
100026605230,52667
100024214399,38808
600001593076,60565
600001100555,43807
100000031914,1820
100027328268,1093
600001097949,7222
600004241546,7272
100028971901,53615
100027328267,28844
100025549495,34929
100025549494,38216
100025549491,8910
100001324491,19385
100023763748,38477
100023801355,35194
100002217063,47642
100023801356,23297
100000584442,48835
100029392586,39552
100026552672,49515
100027506803,47454
100024214080,35778
100026488686,2570
100028286180,39826
100028286181,47183
100023621309,37558
100002568394,6121
100028611461,14350
600002354443,33558
100028286189,8078
100028851316,55679
100028158185,5379
100000062356,35423
100027599432,15868
600004558503,49085
100023471760,27177
100028868074,49009
100028287852,42571
100001276658,13569
100016182429,44523
100023198818,2500
100027761106,3226
600003821797,35081
100023198813,20606
600001716416,39577
100023344539,52852
100028158181,25208
600001702235,44753
100000587237,50620
100023688199,14846
100002565018,16315
100027415729,49242
100026168502,59849
100000369435,60344
100023688196,58046
100023688197,35190
100026381823,23361
100026381822,13044
100024000388,697
100026381827,24576
100023442104,10888
100026381824,39140
100025855446,17937
100025371291,2554
100024000380,14241
100026381828,24853
100024000387,47376
100025371296,38211
100025349344,15818
600003755352,54268
100001314063,45827
600001812690,60267
100028918523,7812
100013203990,23876
600003755358,52792
600003755359,53965
100000415211,21738
100000415214,35995
100002123128,24759
100027214686,3828
100026750317,3200
600004202595,18104
100026750314,47770
100024354216,49191
100024142201,27503
600000777531,55100
100026668656,16730
100022879013,20861
600004470202,48521
600003706880,1796
600002156112,12227
100023800404,3727
100023800405,47685
100028706532,3873
100023403877,9455
100028706530,15582
100023530805,11470
100001312724,7624
600003175170,33864
100024247601,25717
100028706538,17394
100028449940,54490
600003704029,30799
100026039395,8613
600003612779,58519
100029011040,6891
100028935316,22535
100013215640,30858
600002353653,58222
100024249732,20031
100023034574,6458
100024249730,32146
100029084504,49908
100028123463,38592
100028627912,21001
100028627913,55673
100028627910,45988
600004136186,1529
100028627916,39198
100028627917,34102
100028627914,2938
100024416179,4981
100025756727,21221
100028627918,25527
100025756724,55898
600004136188,28965
100025371433,28151
600003901438,19332
100026489224,44012
600001183506,26175
600002860578,53358
100026489229,39474
600002860574,24706
600002860572,21966
100023809004,16368
600003055926,44773
100027107949,40383
100026000230,48046
600003893648,27084
100027107945,17964
100027107944,41899
100025370523,4094
100027107941,31604
100025370524,52034
100002570010,59140
100025370526,414
100028790540,16801
600003360781,4550
100028790543,46612
100028590717,33496
600004005965,43844
600001545194,55119
100024206855,55273
100024984734,36694
600002680034,24119
100028446676,18322
100024984733,55880
100024253591,44291
100001813803,38750
100001813804,36615
100026526414,1969
600002381166,50898
600003299499,25905
600003901389,35085
100026823513,1684
100028197404,48413
100026823516,13369
100023407550,365
100026823514,3492
100027272576,52687
600001279568,24100
600003163382,14728
600001011628,33539
100024214045,39731
100023536924,18509
100029403948,10179
600004853115,17487
600004179438,17172
600001087750,2067
100022730463,26575
100029403941,24365
100022883691,52257
100024427061,42153
100029314303,24362
100029314302,32264
600001493500,31090
100028168382,3848
600001493504,51520
100029314304,211
600001493508,51181
100023995268,57420
600002306644,28271
100001150503,14181
100028366915,48998
100001150505,26553
100001150504,16607
100001150507,13880
100001150509,10267
100001149955,55197
100028099057,2313
100024146431,40017
100024262922,33394
100025519101,14890
100023249862,19988
600000811812,37425
600000811810,35345
600003327432,60294
600000811818,27664
100024937722,60446
600001215921,34148
100023656698,8261
100000048444,56993
100000563192,13563
100002221208,30253
600004295303,1217
600003107808,58512
100024082472,6489
100026444309,23363
100024086546,389
100024086547,1630
100028792945,36190
100028792943,10727
100027028975,37046
600004242177,18108
600001179656,48170
100023650444,47078
600003610632,1513
600003340534,50554
100025401768,48354
100026441935,17947
600004444761,11389
100028703041,59002
100027989448,8355
600002380805,14720
600004383678,31433
600001957326,60271
600002759173,5739
600002759172,13811
100023987737,7063
600003111030,12573
600003111033,20200
100023615360,55553
100028334032,32237
600003111034,563
600001066009,10459
100023615364,47074
100025998350,26659
600002307519,58761
100001279731,47316
600002307512,35642
100000402281,59113
600002307516,19300
600002307517,31696
100024386630,11491
100000569515,28686
600001100220,29835
600004039249,38689
100029079393,15594
100027796255,58422
100013212915,14195
600004449061,33891
100027491977,33759
100000398280,1558
100000398285,21417
100026553162,57473
100023403094,18504
600003044362,40488
100023440240,44554
100000415328,39023
600001710300,51187
600000042734,2044
600001559322,46352
100026291012,47429
100026338796,7740
100023331957,28084
600003568042,55737
100025991892,32180
100028735359,29198
100000060223,32948
100023357665,52264
100020529198,39679
100024846475,24262
100024846473,41241
100024846470,14266
100024068945,41524
100023763592,25100
100022727639,15432
100022994085,45189
100025537343,33425
100024357782,43114
100022875488,43640
100025763179,58092
100022875483,59152
100028333521,48112
600001227178,24964
100028188160,44997
100023764647,10325
600000194484,46626
600001568178,17742
600003116567,23492
100000009701,42043
100027698650,54747
100025322278,7723
100025322279,12092
100024114410,41220
100024368706,13003
100023665359,3723
100028595630,8088
100028595637,42250
100025322277,1374
100028595635,3548
100028595634,30409
100024447326,54101
100023256342,31209
100025945338,39464
600002468345,44762
100024072149,25423
100023051932,23901
100024952219,37597
100001148760,42069
600004583098,18722
600000448201,8402
100024196236,23308
100024952213,20923
100029415745,60538
100000566336,6991
100024562065,40331
600004627466,15384
600002031564,38335
100024450773,28127
600004519670,53982
100024985458,733
100026509028,13049
600000159429,31363
100023383714,45205
100001321351,27763
100024985457,21210
100013275128,42084
100028049096,2912
100000015232,44175
600003276289,58765
100025732667,10098
600002927697,25901
100029312451,51149
100000015239,15686
100028425804,20420
100024000584,19445
100028425806,34997
600003682387,39903
100027372959,30998
600003170869,17460
100023800672,16967
600004492053,20801
100023526413,36354
100023526417,3116
100026432847,19173
100023400844,45515
100025559510,20665
600004287178,39617
100023618055,984
100023618053,55554
100027482748,27274
100028389553,44374
100024424622,47099
600004249056,42025
100000009704,26241
100028026120,49873
100028026121,14938
100000043405,38091
100023929720,36658
100026668362,51083
100026668361,34649
100022958101,46149
100027100308,19506
100026701191,48377
100028385273,10421
100026606392,8932
100028427526,25835
100023249414,47346
100024184573,42778
100028427522,5392
100027259547,54458
100023750626,43950
100023750624,10324
100000400065,12631
100029459321,8112
100024188442,16097
100000400063,15702
600003909171,16565
600003909170,18101
600003909175,40190
600003909177,59996
600003909176,21389
600003909179,27383
600003909178,12889
100024027040,30606
100024285902,49190
600003028177,60288
100026631749,19494
100022761826,59752
100024937699,45574
600004751763,26522
100028175995,16774
600003753558,11365
600000603946,9905
600000389224,41961
100029249901,34420
600004478715,42995
100023185666,38453
100025381877,48933
100023691410,34577
100024068236,40920
600001362665,42297
100023691414,1905
100024360079,54097
100028186755,47468
100026529351,56493
100000032979,3042
100000051880,11978
100025662619,11807
100001328834,11137
600003552975,27706
100025789542,17615
600003986350,32634
100026391217,13350
100026781665,37335
100000026518,41126
100028918061,58182
600001939990,35051
100024498341,54104
600003499842,60297
100025298712,15812
100026529357,46237
100028612099,5988
100028612098,14059
100028612095,38923
100025258646,26351
600003429972,51875
600000740829,26463
600000740828,14702
100000043962,20540
100023614619,10898
100000011447,3351
100023618947,675
100027749780,30692
100002567363,32679
100000027813,23840
100000027812,1818
100028129637,57511
100000027814,56066
100028421270,5064
100013243619,39045
600003848358,17163
100020657611,51954
100013243615,43053
600004464335,49084
100025761686,42192
100028662027,5079
100028662020,26730
600003118261,34465
600004547732,27391
100027374989,52090
100022728712,23252
100024926291,36105
600004462820,44802
100026912497,52678
100024846612,33718
600001013477,8710
100025985770,26974
100025985771,1052
100025573433,19152
100000580877,28352
600002466700,35058
100023879161,16669
100028804844,21008
100024155884,50076
100024155885,31850
100022760882,2493
100028273672,32234
100028273673,10419
100022760887,28069
100024810751,47401
100024810752,2237
100024810754,39752
600002711971,40177
100001284619,57017
100025291664,58642
100025299442,8298
600001002372,10457
100025985489,36122
100026933916,771
100026933917,32517
100024286669,20034
100026933911,3495
100026933912,19502
100026648955,18897
100024286666,22104
600003847801,7871
100025985486,40964
600003909181,52485
100001308281,17517
100025036155,34615
600003983202,57622
100024255929,60112
100000010318,41432
100026824774,37629
100023625106,57732
100028366490,17063
100028594222,14668
100027735544,14026
100027735543,33474
600002861378,21682
600001684480,28265
600002861375,42318
100029287282,46928
100024875245,4994
100023801114,20325
600003953077,30199
600003997237,58249
100023527318,38462
100023846958,16664
600001247608,41670
100022923456,48861
600000724004,27662
100025304276,11508
600004022447,44155
100024267990,53796
100026781676,46245
600003561525,25592
600004749489,14447
600004917501,1548
600001254750,59039
100029127476,36781
100025827262,48663
100025827261,42195
100023623778,45523
100001280631,60043
100027128612,55637
100022782644,14815
100027128611,54452
600004660953,34489
600004660955,35098
100000889209,15093
100029231197,513
100023846933,58618
100028504466,53599
100001282705,45477
100027193245,58672
100026000655,40966
600004034460,14748
600004074045,9386
100029030522,51817
600000421700,25257
600004875220,8777
100023033330,32104
100028179505,33142
100023617301,57730
100028179501,5380
100028172429,9865
600004812676,44806
100000565908,53721
100000585961,19952
100024576060,16393
100025404095,57451
100022818021,32700
600001865079,23164
100027508799,30685
100025346573,412
100027359444,26397
100022818029,33949
100028173770,10995
100028999465,35885
100028173776,20409
100028173777,35299
100028595172,28220
600002154540,56592
100024045241,58348
100024045243,10070
100023007476,56710
100024045245,33041
600003510715,34762
600000449614,26765
100024045249,20634
100028453331,37084
100023623710,41201
100028453337,56249
100028453336,19534
100028453334,24340
100023360588,23909
100023871013,44578
600000981104,48465
100023587703,979
100023587701,53465
100023423944,11166
100023360581,12355
100026635679,10382
100027507995,3220
100026780983,54151
100026944063,11830
600000777630,42930
600002750665,44448
100023256768,17258
100023666148,49764
600004364531,15380
100028179486,58151
100013275248,46743
100000392866,27418
100027213924,53264
100027213923,16156
600003718004,14741
600003525137,56046
600003525136,27079
100029559832,8115
100023800396,54364
100024975497,17310
600003525130,15976
100028764490,21914
100023800398,41828
100013239213,32977
100028764495,28880
600003525139,50917
600003525138,58772
100001553768,13579
100026330075,59246
600002152370,31100
100027083879,46863
100001553764,43043
600000285868,23457
100001553766,31185
600002309135,36529
100001553761,29617
600004665823,20531
600001863664,7848
600001863666,26192
600001863667,25275
600002437575,49316
600001912979,59043
600001863663,57906
100028187779,24331
100023586766,54661
600003755960,48199
100028187770,31324
100023971757,58901
600002363536,56598
600002363537,54543
100027188121,51436
100025667833,55894
100000581284,49376
100022918741,57701
600001195929,14109
100013240528,47328
600003424662,32619
100029054557,41338
600001190343,4214
600001190346,51514
600001190344,37129
600001190345,24962
600000134248,59025
100025561373,15825
100024424634,7997
100024424635,7077
100022760301,6140
100013199392,38757
100025991413,22144
100024424632,4383
100027162891,59263
100000362454,8199
600001958058,9626
100000362456,52218
100025991418,20365
600003423091,33571
100000573344,39344
600004886524,23529
100000102862,51274
100023618502,30902
100026376593,19784
100023627681,49759
100024544219,56171
600004652596,31438
100025332437,30941
100000082997,2731
100025738205,2561
100028186790,29481
100000082992,16894
100000082991,20819
600003105965,21370
600001165045,20760
100026207758,49833
100026207759,10374
100000076287,3046
100000076288,51590
100000047454,53707
100024027705,58624
100029045309,40122
100001284166,39033
100022925141,58589
600003839638,51878
100024156239,5581
600004448521,59083
600002864299,19902
600002864295,15031
600002445849,18387
100023624481,58890
100026555292,58949
100027029186,16438
100024919988,43988
100027029184,25785
100023617261,41821
100027029188,49863
100022903806,17244
100028422890,40105
600001956698,40471
100026619096,24861
100028481229,16790
100026619090,50132
100000076758,17802
600003093866,46372
600003013165,33242
600002709604,18690
100023023325,41490
100024518192,1938
100024340156,17911
600004456804,15989
100024301558,20337
100024301554,25438
100029016523,18657
100024301552,30617
100023661607,59191
600000455794,20754
600000455795,53913
100024859535,14876
100028799427,54495
100000075486,28992
100027351606,35272
600000118088,17718
100023859637,30598
100029470014,40134
600003701074,23818
100027508354,56511
100028595365,56855
100002565220,48266
600000118087,9006
600002183576,27685
100024543635,32758
100024543637,57439
100029275607,45033
100024543638,18861
100024543639,27213
100028447833,45347
100028784814,52728
600000472709,16215
100023360697,48872
600001168446,56582
600001168447,22261
600001703315,46353
100024033943,44283
100013282776,36033
100013282770,18169
100013282773,34825
100013282772,12939
100028170452,50483
100024030235,31845
100028871275,37094
100027350075,6543
100023351211,23908
100029485408,23136
600002052386,59648
600004103569,14434
100026825243,57481
100024030236,27499
600004289059,16874
100022742496,3689
100023294300,38455
100022781989,44867
600003400490,45425
100024992230,59514
100027602383,26112
100024385132,48332
100024049091,44913
100022983631,39059
100027108052,57170
100027095231,47779
100028841758,27639
100028346001,16473
600002624497,34460
100000496786,11121
100026007035,2863
600001186218,51513
100026007032,15515
